Keith Moulds,"['https://www.topnpi.com/mi1487645065/dr-keith-moulds', 'https://www.doctorhelps.com/doctor/keith-moulds-cdedfghaeffghaefdfecfhe/', 'https://www.healthgrades.com/providers/keith-moulds-yjh9j', 'https://www.healthcare6.com/physician/comstock-park-mi/keith-moulds-520550.html', 'http://listings.findthecompany.com/l/7807139/Keith-R-Moulds-Od-Pc', 'https://www.ehealthscores.com/providers/izd-lpwzcpxfcx/KEITH-MOULDS.html', 'https://amwell.com/cm/finder/doctor-detail/dr-keith-moulds-od-comstock-park-michigan-2012428/', 'http://www.mymedpro.org/Optometrist/Alpine-Family-Eye-8669/', 'https://www.ehealthscores.com/providers/izd-lszxxlclxx/KEITH-R-MOULDS-OD-PC.html', 'https://npidb.org/doctors/eye_and_vision/optometrist_152w00000x/1487645065.aspx']"
Aimee Bratson,['https://local.yahoo.com/info-194528765-bratson-aimeecoopersville-vision-center-coopersville']
David M Coriasso,"['https://www.topnpi.com/mi1366584674/dr-david-coriasso', 'https://www.healthcare6.com/physician/davison-mi/david-m-coriasso-396615.html', 'https://www.healthcare6.com/physician/flint-mi/david-coriasso-1423183.html', 'http://www.lifescript.com/doctor-directory/optometrist/davison-michigan-mi-david-m-coriasso-od', 'http://www.mytime.com/deals/MI/Davison/Medical-&-Dental/Eye-Exam/Coriasso-David-M-OD/mt-jEO8x0rr3hNQMLTbM0WijA', 'http://www.medicarelist.com/optometrist/david-m-coriasso-od-davison-mi/', 'https://www.ehealthscores.com/providers/izd-lqxspptsqt/DAVID-M.-CORIASSO-OD.html', 'http://www.mymedpro.org/Optometrist/David-Coriasso-Family-Vision/', 'http://www.mymedpro.org/Optometrist/David-Coriasso-Davison-Vision-Center/', 'https://doctor.webmd.com/doctor/david-coriasso-md-1a08d105-d83d-4c08-8cd1-fe1e09793923-overview']"
Harold V Steinman,"['http://businessfinder.mlive.com/harold-v-steinman-od-davison-mi.html', 'https://www.doctorhelps.com/doctor/harold-steinman-efefaeaefghacdedhd/', 'https://www.topnpi.com/mi1003884396/dr-harold-steinman', 'http://www.mymedpro.org/Optometrist/Harold-Steinman-Eyecare-Associates/', 'https://www.ratemds.com/doctor-ratings/2401266/Dr-HAROLD%2BV.-STEINMAN-Davison-MI.html', 'https://amwell.com/cm/finder/doctor-detail/dr-harold-steinman-od-davison-michigan-665385/', 'http://www.mclarenhealthplan.org/healthy-michigan-member/find-a-provider-medicaid/7381.aspx', 'https://www.zoominfo.com/p/Harold-Steinman/-1211131746', 'https://www.linkedin.com/in/harold-steinman-654b4717', 'https://www.peekyou.com/harold_steinman']"
Timothy Harris,"['https://www.healthcare6.com/physician/davison-mi/timothy-harris-81984.html', 'https://www.healthgrades.com/providers/timothy-harris-2n9bh', 'https://www.doctorhelps.com/doctor/timothy-harris-fhacfhacfghaaedfecfhedfeef/', 'https://www.topnpi.com/mi1073664587/dr-timothy-harris', 'http://www.lifescript.com/doctor-directory/optometrist/davison-michigan-mi-timothy-richard-harris-od.aspx', 'https://doctor.webmd.com/doctor/timothy-harris-md-fa119056-88d8-4f95-b7c7-f1cd67ab58cc-overview', 'https://www.ehealthscores.com/providers/izd-lfztccpxwz/TIMOTHY-HARRIS.html', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/dr-timothy-r-harris-1073664587/info', 'https://doctor.webmd.com/doctor/timothy-harris-md-fa119056-88d8-4f95-b7c7-f1cd67ab58cc-insurance', 'https://npidb.org/doctors/eye_and_vision/optometrist_152w00000x/1073664587.aspx']"
Nada Hakim,"['https://local.yahoo.com/info-175573866-hakim-nadahakim-eye-center-dearborn', 'https://doctor.webmd.com/doctor/nada-abdulaziz-md-299a3722-dec5-11e7-9f4c-005056a225bf-overview']"
Michael Younes,"['https://www.healthgrades.com/providers/michael-younes-ybqy5', 'https://www.healthcare6.com/physician/dearborn-mi/michael-g-younes-548923.html', 'https://www.topnpi.com/mi1508954652/dr-michael-younes', 'http://www.lifescript.com/Doctor-directory/optometrist/dearborn-michigan-mi-michael-g-younes-od.aspx', 'http://eyedoctor.io/optometrist/dr-michael-g-younes-od-dearborn/', 'https://www.caredash.com/doctors/michael-younes-od-dearborn-mi', 'https://amwell.com/cm/finder/doctor-detail/dr-michael-younes-od-dearborn-michigan-2088306/', 'http://www.ehealthscores.com/providers/izd-lxfwqxpcxs/MICHAEL-YOUNES.html', 'https://www.medicarelocations.com/mi/doctor/michael-younes-1508954652.html', 'https://npidb.org/doctors/eye_and_vision/optometrist_152w00000x/1508954652.aspx']"
Roman Goldvekht,"['https://www.healthcare6.com/physician/southfield-mi/roman-goldvekht-288728.html', 'https://www.topnpi.com/mi1265582753/dr-roman-goldvekht', 'https://www.healthgrades.com/providers/roman-goldvekht-24kgw', 'https://www.healthcare6.com/physician/dearborn-mi/roman-goldvekht-1943308.html', 'https://www.doctorhelps.com/doctor/roman-goldvekht-fhacaecdeddfefghahfcfghadfe/', 'http://www.lifescript.com/doctor-directory/optometrist/dearborn-michigan-mi-roman-goldvekht-od', 'https://amwell.com/cm/finder/doctor-detail/roman-goldvekht-od-ann-arbor-michigan-1394718/', 'http://eyedoctor.io/optometrist/roman-goldvekht-od-dearborn/', 'https://www.caredash.com/doctors/roman-goldvekht-od-dearborn-mi', 'http://npino.com/optometrist/1265582753-roman--goldvekht/']"
Christopher Bifano,"['http://bifanoeyecare.com/dr-christopher-bifano.html', 'https://www.healthcare6.com/physician/dearborn-heights-mi/christopher-bifano-3123.html', 'https://www.healthcare6.com/physician/south-lyon-mi/christopher-bifano-1776127.html', 'https://www.topnpi.com/mi1003806910/dr-christopher-bifano', 'http://www.lifescript.com/doctor-directory/optometrist/dearborn-heights-michigan-mi-christopher-bifano-od.aspx', 'http://npino.com/optometrist/1003806910-dr.-christopher--bifano/', 'https://local.yahoo.com/info-16188338-bifano-christopher-odbifano-eye-care-dearborn-heights', 'http://www.medicarelist.com/optometrist/dr-christopher-bifano-od-dearborn-heights-mi/', 'https://www.medicarelocations.com/mi/doctor/christopher-bifano-1003806910.html', 'https://doctor.webmd.com/doctor/christopher-bisano-md-e414e712-103d-448c-b1f9-c44d3ac8f5be-overview']"
Jennifer Ciak,"['https://www.healthgrades.com/providers/jennifer-ciak-xxyns', 'http://www.lifescript.com/doctor-directory/optometrist/dearborn-heights-michigan-mi-jennifer-ann-ciak-od.aspx', 'http://npino.com/optometrist/1285775593-dr.-jennifer-ann-ciak/', 'https://www.doctorhelps.com/doctor/jennifer-ciak-cdedfhaccfhecfhecdedhdae/', 'http://eyedoctor.io/optometrist/dr-jennifer-ann-ciak-od-dearborn-heights/', 'http://www.mytime.com/deals/MI/Dearborn-Heights/Medical-&-Dental/Eye-Exam/Ciak-Jennifer-OD/mt-0YKEQlDukzMNV2uq3NKN6Q', 'https://www.caredash.com/doctors/jennifer-ciak-od-dearborn-heights-mi', 'http://www.getoptometrist.com/doctor/optometrist-152w00000x/dr-jennifer-ann-ciak-1285775593/info', 'https://www.b2byellowpages.com/company-information/294991929-jennifer-ciak-od.html', 'https://npidb.org/doctors/eye_and_vision/optometrist_152w00000x/1285775593.aspx']"
Matthew Burman,"['https://amwell.com/cm/finder/doctor-detail/dr-matthew-burman-m-d-westland-michigan-1840520/', 'http://www.mytime.com/deals/MI/Detroit/Medical-&-Dental/Eye-Exam/Burman-Matthew-L-MD/mt-Ew25K_lixsb3idCL3iP0HA', 'http://www.mytime.com/deals/MI/Westland/Medical-&-Dental/Eye-Exam/Burman-Matthew-L-MD/mt-5azRPaq6nElDpAf_DjuWLg', 'https://www.healthcare6.com/physician/bloomfield-hills-mi/matthew-l-burman-456457.html', 'https://www.superpages.com/bp/detroit-mi/gnb-optical-co-matthew-l-burman-md-L2108832240.htm', 'https://www.yellowpages.com/westland-mi/mip/burman-matthew-l-md-481753780/services', 'https://www.yellowpages.com/bloomfield-hills-mi/mip/burman-matthew-l-md-475294163', 'http://www.wellness.com/dir/2237551/ophthalmologist/mi/bloomfield-hills/matthew-burman-burman--zuckerbrod-ophthalmology-associates-md', 'https://doctor.webmd.com/doctor/matthew-burman-md-8bb2ec19-4114-4ba5-ac89-e0261c51c1c3-overview', 'http://www.suggestadoctor.com/doctor_23235_matthewlloyd_burman.htm']"
Margaret Carducci,['http://sydex.net/page123063']
Michael M Weishaus,"['https://www.healthcare6.com/physician/rochester-mi/michael-s-weishaus-1239028.html', 'https://www.topnpi.com/mi1275511867/dr-michael-weishaus', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/dr-michael-s-weishaus-1275511867/info', 'https://www.doctorhelps.com/doctor/michael-weishaus-fhacaehfchdcdedacddfedfe/', 'https://amwell.com/cm/finder/doctor-detail/dr-michael-weishaus-od-rochester-michigan-1411407/', 'http://eyedoctor.io/optometrist/dr-michael-s-weishaus-od-bloomfield-hills/', 'https://www.ratemds.com/doctor-ratings/2353294/Dr-MICHAEL%2BS.-WEISHAUS-Auburn%2BHills-MI.html', 'https://www.healthcare6.com/physician/bloomfield-hills-mi/michael-s-weishaus-292624.html', 'https://www.intelius.com/people/Michael-Weishaus/Rochester-MI/0Z3YB49MG43', 'https://www.doctorhelps.com/doctor/michael-bloch-fhacaecfhecdedcdedcdedefcfhe/']"
Robert Lee,"['https://www.healthgrades.com/providers/robert-lee-3xty3', 'http://www.lifescript.com/doctor-directory/optometrist/detroit-michigan-mi-robert-fredrick-lee-iii-od.aspx', 'https://doctor.webmd.com/doctor/robert-lee-md-921e6545-0dc2-421f-89aa-adb2d0c11093-overview', 'http://eyedoctor.io/optometrist/dr-robert-lee-carter-od-big-rapids/', 'http://www.mytime.com/deals/MI/Detroit/Medical-&-Dental/Eye-Exam/Dr-Robert-Lee%27s-Vision-Center/mt-Kf_iIHA9PjCkXm5RpYeBEg', 'https://www.drrobertlee.com/', 'https://www.doctorhelps.com/doctor/robert-lee-fhacaeefeffhachdcfhehd/', 'http://businessfinder.mlive.com/robert-lee-od-detroit-mi.html', 'https://www.healthgrades.com/group-directory/mi-michigan/detroit/robert-lee-od-ooooryg', 'http://eyedoctor.io/optician/dr-robert-f-lee-detroit-mi/']"
Mitch Dobrzelewski,"['http://www.mymedpro.org/Optometrist/Mitch-Dobrzelewski-Dewitt-Optometry/', 'https://www.facebook.com/dewitt.optometry', 'https://www.intelius.com/people/Mitchell-Dobrzelewski/Lansing-MI/06MFXQM5QZF', 'https://www.facebook.com/dewitt.optometry/photos', 'https://www.smilereminder.com/vs/mitch_dobrzelewski_od', 'https://www.smilereminder.com/vs/mitch_dobrzelewski_od/appt', 'http://www.local-health.net/michigan/dewitt/dewitt-optometry-pc-222463.html', 'https://nl-nl.facebook.com/public/Dob-Mitch']"
Renee Laliberte,"['https://www.healthgrades.com/providers/renee-laliberte-3b3hb', 'https://www.facebook.com/Renee-L-Laliberte-OD-Optometrist-Dexter-MI-250057138410401/about/', 'http://www.visionsource-mainstreetoptometry.com/', 'https://www.facebook.com/pinckneyoptometrists/about', 'https://www.topnpi.com/mi1558346155/dr-renee-laliberte', 'https://www.healthcare6.com/physician/dexter-mi/renee-l-laliberte-595713.html', 'https://www.doctorhelps.com/doctor/renee-laliberte-fhacaeacdacdhdfhachfchd/', 'http://www.findglocal.com/US/Pinckney/334367109940612/Renee-L-Laliberte-OD---Optometrist-Pinckney-MI', 'http://www.lifescript.com/Doctor-directory/optometrist/dexter-michigan-mi-renee-lynn-laliberte-od.aspx', 'https://www.healthcare6.com/physician/pinckney-mi/renee-l-laliberte-595712.html']"
Jeffrey Zigulis,"['https://www.healthgrades.com/providers/jeffrey-zigulis-ytjhs', 'https://www.healthcare6.com/physician/dundee-mi/jeffrey-zigulis-1706646.html', 'http://www.lifescript.com/doctor-directory/optometrist/lambertville-michigan-mi-jeffrey-thomas-zigulis-od.aspx', 'https://www.topnpi.com/mi1619920535/dr-jeffrey-zigulis', 'https://www.advancedeyecare-mi.com/team/jeffrey-zigulis-o-d/', 'https://www.doctorhelps.com/doctor/jeffrey-zigulis-cdedfhacfhaccfheaeefcfhe/', 'http://businessfinder.mlive.com/jeffrey-zigulis-od-lambertville-mi.html', 'https://www.healthcare6.com/physician/lambertville-mi/jeffrey-t-zigulis-663802.html', 'https://www.topnpi.com/mi1619920535/dr-jeffrey-zigulis/mi-1', 'https://www.caredash.com/doctors/jeffrey-zigulis-od-lambertville-mi']"
Robert M Hass,"['https://www.topnpi.com/mi1043207277/dr-robert-hass', 'https://www.doctorhelps.com/doctor/robert-hass-fhacaeefacdfhacfhacdfeae/', 'https://www.healthcare6.com/physician/durand-mi/robert-m-hass-43184.html', 'http://www.lifescript.com/doctor-directory/optometrist/durand-michigan-mi-robert-m-hass-od.aspx', 'https://www.healthcare6.com/physician/chesaning-mi/robert-m-hass-43185.html', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/dr-robert-m-hass-1043207277/info', 'https://www.ratemds.com/doctor-ratings/2304523/Dr-ROBERT%2BM.-HASS-Chesaning-MI.html', 'https://www.groupon.com/biz/owosso-mi/hass-vision-center-1', 'https://www.medicarelocations.com/mi/doctor/robert-hass-1043207277.html', 'https://www.topnpi.com/mi1700167111/dr-steven-hass']"
E Michael Balok,"['https://www.linkedin.com/in/e-michael-balok-m-d-90071219', 'https://www.yellowpages.com/fort-gratiot-mi/mip/e-michael-balok-md-520894908/services', 'http://www.local.com/business/details/east-china-mi/e-michael-balok-md-49472756/', 'http://www.finduslocal.com/optometrists-od/michigan/east-china/balok-e-michael-md', 'http://listings.findthecompany.com/l/17309277/Balok-E-Michael-Md', 'http://hatugexakilurar.ml/0f51c-care-e-cel-mai-ieftin-telefon-cu-android-tpusa-7d1a2138de', 'https://www.b2byellowpages.com/company-information/110704819-e-michael-balok-md.html', 'http://listings.findthecompany.com/l/1723066/Robert-E-Rowe-M-D']"
Kenneth Son,"['https://www.healthcare6.com/physician/east-china-mi/kenneth-son-2005787.html', 'https://www.healthcare6.com/physician/sterling-heights-mi/kenneth-son-2161732.html', 'https://www.zocdoc.com/doctor/kenneth-ken-jones-od-115360', 'http://www.legacy.com/obituaries/name/kenneth-brown-obituary?pid=1000000177508820', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/dr-kenneth-lesley-kaiser-1770635831/info', 'http://www.legacy.com/obituaries/name/kenneth-norris-obituary?pid=1000000185061398', 'https://doctor.webmd.com/doctor/kenneth-cohen-md-3c3ec0ef-c79d-42f0-86c2-08428478b39b-appointments', 'https://texas.funeral.com/2013/11/28/ruth-a-nichols-november-24-2013-ruth-a-nichols-96-of-amarillo-died-sunday-nov-24-2013-services-will-be-at-10-a-m-saturday-nov-30-2013-in-boxwell-brothers-ivy-chapel-with/', 'https://texas.funeral.com/2013/11/29/jerry-reese-garrett-november-14-2013-jerry-reese-garrett-47-of-amarillo-died-thursday-nov-14-2013-memorial-services-will-be-at-1200-p-m-saturday-nov-30-2013-in-boxwell-b/', 'https://www.suggestadoctor.com/doctor_155079_kennethmurray_edstrom.htm']"
Patrick Ebert,"['https://www.healthgrades.com/providers/patrick-ebert-yfy8k', 'https://www.topnpi.com/mi1538142047/dr-patrick-ebert', 'https://www.healthcare6.com/physician/east-lansing-mi/patrick-j-ebert-574142.html', 'https://doctor.webmd.com/doctor/patrick-ebert-md-e8d2e0f0-b7b7-40ca-ae29-d24ccc8e2d18-overview', 'http://eyedoctor.io/optometrist/patrick-j-ebert-od-east-lansing/', 'https://www.doctorhelps.com/doctor/patrick-ebert-fhacaehdaedfeeffhacef/', 'https://www.ehealthscores.com/providers/izd-lxtwlpsfpz/PATRICK-EBERT.html', 'http://www.mytime.com/deals/MI/Lansing/Medical-&-Dental/Eye-Exam/Ebert-Patrick-OD/mt-y5RKdQ1tsjAlgFVj_xxuGA', 'http://www.lifescript.com/doctor-directory/optometrist/east-lansing-michigan-mi-patrick-j-ebert-od.aspx', 'https://www.caredash.com/doctors/patrick-ebert-od-east-lansing-mi']"
Ashim Aggarwal,"['https://local.yahoo.com/info-174919090-mid-michigan-retina-east-lansing', 'http://www.optometrist-directory.info/m/ophthalmology/dr-ashim-aggarwal-md-4660-s-hagadorn-rd-suite-200-east-lansing-48823-517-706-7643/MI-1891779286', 'https://www.firmoo.com/eyecare-directory/michigan/lansing/aggarwal-ashim-md--374782.html', 'https://www.yellowpages.com/lansing-mi/aggarwal-ashim-md', 'https://www.groupon.com/biz/east-lansing-mi/mid-michigan-retina-plc']"
Bart Darnell,"['http://www.lifescript.com/Doctor-directory/optometrist/east-tawas-michigan-mi-donald-bart-darnell-od.aspx', 'https://www.healthcare6.com/physician/east-tawas-mi/donald-darnell-2233928.html', 'https://www.topnpi.com/mi1306839535/dr-donald-darnell', 'https://www.healthcare6.com/physician/frankenmuth-mi/donald-bart-darnell-329468.html', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/dr-donald-bart-darnell-1306839535/info', 'https://healthprovidersdata.com/hipaa/codes/NPI-1306839535-dr-donald-bart-darnell-od', 'https://www.peekyou.com/bart_darnell', 'https://www.b2byellowpages.com/company-information/101989042-bart-darnell-od.html']"
Anthony Montella,"['http://www.dramontella.net/', 'https://www.healthgrades.com/providers/anthony-montella-3kqv8', 'https://www.healthcare6.com/physician/eastpointe-mi/anthony-montella-767377.html', 'http://www.lifescript.com/Doctor-directory/optometrist/eastpointe-michigan-mi-anthony-montella-od.aspx', 'https://www.ehealthscores.com/providers/izd-lzlffzqzqt/ANTHONY-MONTELLA.html', 'https://amwell.com/cm/finder/doctor-detail/dr-anthony-montella-od-eastpointe-michigan-2664065/', 'https://www.facebook.com/Dr-Anthony-Montella-OD-1643223529242318/', 'http://www.mymedpro.org/Optometrist/Anthony-Montella-Anthony-Montella/', 'http://www.dramontella.net/contact-us/', 'https://www.doctorhelps.com/doctor/anthony-montella-efhfcacdhdhdcfheae/']"
Michael C Mc Grath,"['http://www.mytime.com/deals/MI/Farmington/Medical-&-Dental/Eye-Exam/McGrath-Michael-C%2C-O.D/mt-GwoNVc8FdOn5GKE6ZQGWuw', 'https://local.yahoo.com/info-32434287-mcgrath-michael-c-od-farmington', 'https://www.yellowpages.com/farmington-mi/mip/mcgrath-michael-c-o-d-1831118', 'http://www.yellowbot.com/mcgrath-michael-c-od-farmington-hills-mi.html', 'https://www.firmoo.com/eyecare-directory/michigan/farmington/michael-c-mcgrath-od--396166.html', 'http://businessfinder.mlive.com/mcgrath-michael-c-od-farmington-hills-mi.html', 'https://www.zocdoc.com/doctor/michael-mc-grath-od-35522', 'https://www.angieslist.com/companylist/us/mi/farmington/mcgrath%2C-dr-michael-reviews-7619824.htm', 'http://www.ratemyprofessors.com/ShowRatings.jsp?tid=380414', 'http://www.ratemyprofessors.com/ShowRatings.jsp?tid=2003817']"
Roy A Wilson,"['https://www.healthcare6.com/physician/farmington-hills-mi/roy-a-wilson-694794.html', 'https://www.topnpi.com/mi1649287400/dr-roy-wilson', 'http://www.lifescript.com/Doctor-directory/optometrist/farmington-hills-michigan-mi-roy-a-wilson-od.aspx', 'https://www.zocdoc.com/doctor/roy-wilson-od-37944', 'https://www.ehealthscores.com/providers/izd-lcpqswzpff/ROY-WILSON.html', 'https://www.caredash.com/doctors/roy-wilson-od-farmington-hills-mi', 'https://amwell.com/cm/finder/doctor-detail/dr-roy-wilson-farmington-hills-michigan-2467444/', 'https://local.yahoo.com/info-16267290-wilson-roy-od-eyes-optics-farmington-hills?csz=West+Bloomfield%2C+MI', 'https://www.healthgrades.com/providers/roy-wilson-2f6gs', 'https://www.ehealthscores.com/providers/izd-ltxccptfwp/ROY-A.-WILSON,-OD,-PC.html']"
Mazin K Yaldo,"['https://www.healthcare6.com/physician/garden-city-mi/mazin-yaldo-1729176.html', 'https://amwell.com/cm/finder/doctor-detail/dr-mazin-yaldo-md-garden-city-michigan-759338/', 'https://www.firmoo.com/eyecare-directory/michigan/farmington-hills/dr-mazin-yaldo-md--382678.html']"
Fred Vincent,"['https://doctor.webmd.com/doctor/fred-morady-md-e3e01f7b-9288-46bd-b16b-aa7d759a6e80-overview', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/fred-d-abraham-1760441828/info', 'http://listings.findthecompany.com/l/4683160/Fred-D-Stoye-Sr-D-D-S', 'https://doctor.webmd.com/doctor/fred-lamb-md-28e4f466-dec5-11e7-9f4c-005056a225bf-overview', 'https://www.intelius.com/people-search/Fred-Soto/', 'https://www.gpo.gov/fdsys/granule/CRI-1984/CRI-1984-SCHWENGEL-FRED-1F1A41/content-detail.html', 'http://waatp.com/people/fred-c-lichota/32462345/', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/dr-fred-martin-ashbrook-1295714582/info', 'https://www.studenthousing.org/press-releases/educational-housing-services-inc-welcomes-director-of-life-safety-and-security-fred-neglia', 'https://www.docphin.com/research/article-detail/18143579/PubMedID-26714772/Celebrating-50-Years-of-Organic-Chemistry-Applied-Materials-Research-on-the-Occasion-of-Fred-Wudl%27s-75th-Birthday']"
David K Diskin,"['http://www.mytime.com/deals/MI/Lapeer/Medical-&-Dental/Eye-Exam/Diskin-David-K-MD/mt-2-PJkYCIykgpRF4WhfrrnQ', 'https://local.yahoo.com/info-122451835-diskin-david-k-mdmichigan-eye-institute-grand-blanc', 'https://doctor.webmd.com/doctor/david-diskin-md-dfba9951-632a-4d0b-970b-b4e928810ef4-overview', 'https://www.yellowpages.com/fenton-mi/mip/diskin-david-k-md-481101857/products', 'https://amwell.com/cm/finder/doctor-detail/dr-david-diskin-md-flint-michigan-1513628/', 'https://local.yahoo.com/info-198112812-diskin-david-k-mdmichigan-eye-institute-fenton', 'https://doctor.webmd.com/doctor/david-diskin-md-dfba9951-632a-4d0b-970b-b4e928810ef4-appointments', 'https://www.yellowpages.com/fenton-mi/dr-david-k-diskin-md', 'https://www.linkedin.com/in/david-diskin-30544727', 'https://amwell.com/cm/finder/doctor-detail/dr-david-tykocki-od-flint-michigan-908625/']"
Deborah A Sheere,"['http://www.lifescript.com/doctor-directory/optometrist/flint-michigan-mi-deborah-ann-sheere-od.aspx', 'https://www.topnpi.com/mi1003992652/dr-deborah-sheere-gallatin', 'https://www.healthcare6.com/physician/flint-mi/deborah-sheere-gallatin-10486.html', 'http://eyedoctor.io/optometrist/deborah-ann-sheere-gallatin-od-flint/', 'https://www.healthgrades.com/providers/deborah-sheere-gallatin-23hw2', 'http://npino.com/optometrist/1003992652-deborah-ann-sheere-gallatin/', 'http://www.medicarelist.com/optometrist/deborah-ann-sheere-gallatin-od-flint-mi/', 'http://businessfinder.mlive.com/sheere-deborah-od-fenton-mi.html', 'https://doctor.webmd.com/doctor/deborah-sheere-gallatin-md-b207c45a-6df7-4b1b-9f25-a1b215403b59-overview', 'https://www.ehealthscores.com/providers/izd-lfftqqscxs/DEBORAH-SHEERE-GALLATIN.html']"
Jeffrey A Diskin,"['https://www.yellowpages.com/fenton-mi/mip/diskin-jeffrey-a-md-479064184/services', 'http://www.mytime.com/deals/MI/Lapeer/Medical-&-Dental/Eye-Exam/Diskin-Jeffrey-A-MD/mt-S87JyJ1twxTQMNxRsPj8QQ', 'https://doctor.webmd.com/doctor/jeffrey-diskin-md-259544ae-6e4b-4769-8c68-36c36596c9fd-overview', 'https://local.yahoo.com/info-121908094-diskin-jeffrey-a-mdmichigan-eye-institute-grand-blanc', 'https://local.yahoo.com/info-16328557-michigan-eye-institute-flint', 'https://doctor.webmd.com/doctor/jeffrey-diskin-md-259544ae-6e4b-4769-8c68-36c36596c9fd-appointments', 'http://www.suggestadoctor.com/doctor_105187_jeffreyalan_diskin.htm', 'https://flint.cylex-usa.com/company/diskin-jeffrey-a-md-4128936.html', 'https://healthjoy.com/doctor/jeffrey-a-diskin-md/address/1005-s-lapeer-rd-lapeer-mi-48446/', 'https://www.yellowpages.com/flint-mi/diskin-jeffrey-a-md']"
Leon D Ingham,"['https://www.topnpi.com/mi1831229913/dr-leon-ingham', 'https://www.healthcare6.com/physician/fenton-mi/leon-d-ingham-900405.html', 'https://www.doctorhelps.com/doctor/leon-ingham-cdedefcfhecfhehdefae/', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/dr-leon-d-ingham-1831229913/info', 'https://www.ehealthscores.com/providers/izd-lwtlssqqlt/LEON-INGHAM.html', 'https://www.ratemds.com/doctor-ratings/2909906/Dr-LEON%2BD.-INGHAM-Fenton-MI.html', 'http://www.mytime.com/deals/MI/Fenton/Medical-&-Dental/Eye-Exam/Ingham-Leon-D-OD/mt-ltIgjd9m3ESlRb29CnlWRg', 'https://amwell.com/cm/finder/doctor-detail/dr-leon-ingham-od-fenton-michigan-3008722/', 'http://www.lifescript.com/doctor-directory/optometrist/fenton-michigan-mi-leon-d-ingham-od.aspx', 'https://www.b2byellowpages.com/company-information/850489716-leon-d-ingham-od.html']"
Darlene Hardy,"['https://www.intelius.com/people-search/Darlene-Cap/', 'https://doctor.webmd.com/doctor/darlene-mansoor-md-28843c34-dec5-11e7-9f4c-005056a225bf-overview', 'https://www.intelius.com/people-search/Darlene-Garcia/Trona-CA', 'https://www.science.gov/topicpages/m/moscow+state+university.html', 'https://www.criminalrecords.com/records/darlene-garcia-in-colorado', 'https://www.criminalrecords.com/records/darlene-garcia-in-california', 'https://radaris.com/p/Darlene/Fowler/', 'http://sydex.net/page4340', 'http://sydex.net/page187112', 'http://metamagic.blogspot.com/feeds/posts/default']"
Howard Crane,"['https://www.zocdoc.com/doctor/howard-crane-od-103997', 'http://www.lifescript.com/doctor-directory/optometrist/ferndale-michigan-mi-howard-e-crane-od.aspx', 'http://eyedoctor.io/optometrist/dr-howard-e-crane-od-ferndale/', 'https://www.groupon.com/biz/ferndale-mi/crane-howard-od', 'https://www.healthgrades.com/providers/howard-crane-32jwq', 'https://www.youtube.com/watch?v=7RtClGsEuSE', 'https://www.doctorhelps.com/doctor/howard-crane-efeffghaefhfchfccfhe/', 'https://www.linkedin.com/in/howard-crane-b373b689', 'http://www.mymedpro.org/Optometrist/Howard-Crane-Crane-Optical/', 'https://amwell.com/cm/finder/doctor-detail/dr-howard-crane-od-ferndale-michigan-985609/']"
Mark Levine,"['http://www.getoptometrist.com/doctor/optometrist-152w00000x/dr-sander-mark-levine-1952489429/info', 'http://listings.findthecompany.com/l/31035626/Mark-D-Levine-M-D-P-C', 'http://listings.findthecompany.com/l/33993425/Mark-D-Levine-M-D-P-C', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/dr-sander-mark-levine-1952489429/ratings-and-reviews', 'https://www.ehealthscores.com/providers/izd-lpczcccspw/MARK-OSORIO.html', 'https://www.yellowpages.com/southfield-mi/dr-mark-levin', 'https://www.ratemds.com/doctor-ratings/2979206/Dr-MARK%2BW.-OSORIO-Livonia-MI.html', 'https://www.yellowpages.com/dearborn-mi/dr-mark-levin', 'https://doctor.webmd.com/doctor/mark-zalupski-md-758cc88e-1cbd-43e4-ad5b-8033dd63b43d-overview', 'http://eyedoctor.io/optometrist/mark-barron-od-toledo/']"
John Abdella,"['https://www.topnpi.com/mi1487634929/dr-john-abdella', 'https://www.healthcare6.com/physician/flint-mi/john-p-abdella-519967.html', 'https://www.healthcare4ppl.com/physician/michigan/flint/john-p-abdella-1487634929.html', 'http://www.lifescript.com/doctor-directory/optometrist/flint-michigan-mi-john-philip-abdella-od.aspx', 'https://www.healthgrades.com/providers/john-abdella-ypksl', 'http://eyedoctor.io/optometrist/dr-john-philip-abdella-od-flint/', 'https://www.doctorhelps.com/doctor/john-abdella-cdedcfhefghafhachfccdedhd/', 'http://www.medicarelist.com/optometrist/dr-john-philip-abdella-od-flint-mi/', 'http://www.mymedpro.org/Optometrist/John-Abdella-Abdella-Eyecare-PC/', 'https://www.ehealthscores.com/providers/izd-lpwzctpqsq/JOHN-ABDELLA.html']"
